GO IPR KO
GO:0000156 IPR008248 K15850
GO:0000156 IPR008248 K18344
GO:0000156 IPR008248 K07672
GO:0000156 IPR008248 K07707
GO:0000156 IPR008248 K07713
GO:0000156 IPR008248 K07669
GO:0000156 IPR008248 K14983
GO:0000156 IPR008248 K11526
GO:0000156 IPR008248 K11356
GO:0000156 IPR008248 K20488
GO:0000156 IPR008248 K07667
GO:0000156 IPR008248 K12295
GO:0000156 IPR008248 K10126
GO:0000156 IPR008248 K18352
GO:0000156 IPR008248 K19622
GO:0000156 IPR008248 K19623
GO:0000156 IPR008248 K07775
GO:0000156 IPR008248 K10682
GO:0000156 IPR008248 K02479
GO:0000156 IPR008248 K07670
GO:0000156 IPR008248 K07703
GO:0000156 IPR008248 K11443
GO:0000156 IPR008248 K11444
GO:0000156 IPR008248 K07693
GO:0000156 IPR008248 K11624
GO:0000156 IPR008248 K07705
GO:0000156 IPR008248 K07776
GO:0000156 IPR008248 K02475
GO:0000156 IPR008248 K22010
GO:0000156 IPR008248 K02488
GO:0000156 IPR008248 K08476
GO:0000156 IPR008248 K20340
GO:0000156 IPR008248 K07714
GO:0000156 IPR008248 K07662
GO:0000156 IPR008248 K07664
GO:0000156 IPR008248 K07688
GO:0000156 IPR008248 K07660
GO:0000156 IPR008248 K13041
GO:0000156 IPR008248 K07696
GO:0000156 IPR008248 K07695
GO:0000156 IPR008248 K10943
GO:0000156 IPR008248 K11630
GO:0000156 IPR008248 K02485
GO:0000156 IPR008248 K14491
GO:0000156 IPR008248 K19078
GO:0000156 IPR008248 K17061
GO:0000156 IPR008248 K11692
GO:0000156 IPR008248 K02490
GO:0000156 IPR008248 K02657
GO:0000156 IPR008248 K07702
GO:0000156 IPR008248 K07659
GO:0000156 IPR008248 K13815
GO:0000156 IPR008248 K11615
GO:0000156 IPR008248 K02667
GO:0000156 IPR008248 K18987
GO:0000156 IPR008248 K07694
GO:0000156 IPR008248 K07771
GO:0000156 IPR008248 K14981
GO:0000156 IPR008248 K07715
GO:0000156 IPR008248 K14979
GO:0000156 IPR008248 K07770
GO:0000156 IPR008248 K07657
GO:0000156 IPR008248 K11330
GO:0000156 IPR008248 K11712
GO:0000156 IPR008248 K11355
GO:0000156 IPR008248 K07692
GO:0000156 IPR008248 K07772
GO:0000156 IPR008248 K02483
GO:0000156 IPR008248 K10916
GO:0000156 IPR008248 K11522
GO:0000156 IPR008248 K02477
GO:0000156 IPR008248 K19616
GO:0000156 IPR008248 K13591
GO:0000156 IPR008248 K07666
GO:0000156 IPR008248 K11523
GO:0000156 IPR008248 K11329
GO:0000156 IPR008248 K07699
GO:0000156 IPR008248 K15859
GO:0000156 IPR008248 K07773
GO:0000156 IPR008248 K07691
GO:0000156 IPR008248 K02658
GO:0000156 IPR008248 K15012
GO:0000156 IPR008248 K18349
GO:0000156 IPR008248 K07774
GO:0000156 IPR008248 K14492
GO:0000156 IPR008248 K07665
GO:0000156 IPR008248 K10909
GO:0000156 IPR008248 K14489
GO:0000156 IPR008248 K18941
GO:0000156 IPR008248 K11641
GO:0000156 IPR008248 K07687
GO:0000156 IPR008248 K10912
GO:0000156 IPR008248 K19610
GO:0000156 IPR008248 K08083
GO:0000156 IPR008248 K06596
GO:0000156 IPR008248 K07690
GO:0000156 IPR008248 K11332
GO:0000156 IPR008248 K07661
GO:0000156 IPR008248 K11618
GO:0000156 IPR008248 K07663
GO:0000156 IPR008248 K11527
GO:0000156 IPR008248 K19082
GO:0000156 IPR008248 K07685
GO:0000156 IPR008248 K07686
GO:0000156 IPR008248 K14989
GO:0000156 IPR008248 K07689
GO:0000156 IPR008248 K07684
GO:0000156 IPR008248 K19617
GO:0000156 IPR008248 K13599
GO:0000156 IPR008248 K11521
GO:0000156 IPR008248 K18444
GO:0000156 IPR000673 K07719
GO:0000156 IPR000673 K14987
GO:0000156 IPR000673 K07658
GO:0000156 IPR000673 K07712
GO:0000156 IPR000673 K20264
GO:0000156 IPR000673 K13587
GO:0000156 IPR000673 K11384
GO:0000156 IPR000673 K07668
GO:0000156 IPR000673 K13490
GO:0000156 IPR000673 K10697
GO:0000156 IPR000673 K18144
GO:0000156 IPR000673 K13584
GO:0000156 IPR000673 K07671
GO:0000156 IPR000673 K13589
GO:0000156 IPR000673 K02481
GO:0000156 IPR000673 K18073
GO:0000156 IPR000673 K11638
GO:0000156 IPR000673 K11634
GO:0000156 IPR000673 K19641
GO:0000156 IPR000673 K07720
GO:0000156 IPR000673 K11233
GO:0000156 IPR000673 K15850
GO:0000156 IPR000673 K18344
GO:0000156 IPR000673 K07672
GO:0000156 IPR000673 K07707
GO:0000156 IPR000673 K07713
GO:0000156 IPR000673 K07669
GO:0000156 IPR000673 K14983
GO:0000156 IPR000673 K11526
GO:0000156 IPR000673 K11356
GO:0000156 IPR000673 K20488
GO:0000156 IPR000673 K07667
GO:0000156 IPR000673 K12295
GO:0000156 IPR000673 K10126
GO:0000156 IPR000673 K18352
GO:0000156 IPR000673 K19622
GO:0000156 IPR000673 K19623
GO:0000156 IPR000673 K07775
GO:0000156 IPR000673 K10682
GO:0000156 IPR000673 K02479
GO:0000156 IPR000673 K07670
GO:0000156 IPR000673 K07703
GO:0000156 IPR000673 K11443
GO:0000156 IPR000673 K11444
GO:0000156 IPR000673 K07693
GO:0000156 IPR000673 K11624
GO:0000156 IPR000673 K07705
GO:0000156 IPR000673 K07776
GO:0000156 IPR000673 K02475
GO:0000156 IPR000673 K22010
GO:0000156 IPR000673 K02488
GO:0000156 IPR000673 K08476
GO:0000156 IPR000673 K20340
GO:0000156 IPR000673 K07714
GO:0000156 IPR000673 K07662
GO:0000156 IPR000673 K07664
GO:0000156 IPR000673 K07688
GO:0000156 IPR000673 K07660
GO:0000156 IPR000673 K13041
GO:0000156 IPR000673 K07696
GO:0000156 IPR000673 K07695
GO:0000156 IPR000673 K10943
GO:0000156 IPR000673 K11630
GO:0000156 IPR000673 K02485
GO:0000156 IPR000673 K14491
GO:0000156 IPR000673 K19078
GO:0000156 IPR000673 K17061
GO:0000156 IPR000673 K11692
GO:0000156 IPR000673 K02490
GO:0000156 IPR000673 K02657
GO:0000156 IPR000673 K07702
GO:0000156 IPR000673 K07659
GO:0000156 IPR000673 K13815
GO:0000156 IPR000673 K11615
GO:0000156 IPR000673 K02667
GO:0000156 IPR000673 K18987
GO:0000156 IPR000673 K07694
GO:0000156 IPR000673 K07771
GO:0000156 IPR000673 K14981
GO:0000156 IPR000673 K07715
GO:0000156 IPR000673 K14979
GO:0000156 IPR000673 K07770
GO:0000156 IPR000673 K07657
GO:0000156 IPR000673 K11330
GO:0000156 IPR000673 K11712
GO:0000156 IPR000673 K11355
GO:0000156 IPR000673 K07692
GO:0000156 IPR000673 K07772
GO:0000156 IPR000673 K02483
GO:0000156 IPR000673 K10916
GO:0000156 IPR000673 K11522
GO:0000156 IPR000673 K02477
GO:0000156 IPR000673 K19616
GO:0000156 IPR000673 K13591
GO:0000156 IPR000673 K07666
GO:0000156 IPR000673 K11523
GO:0000156 IPR000673 K11329
GO:0000156 IPR000673 K07699
GO:0000156 IPR000673 K15859
GO:0000156 IPR000673 K07773
GO:0000156 IPR000673 K07691
GO:0000156 IPR000673 K02658
GO:0000156 IPR000673 K15012
GO:0000156 IPR000673 K18349
GO:0000156 IPR000673 K07774
GO:0000156 IPR000673 K14492
GO:0000156 IPR000673 K07665
GO:0000156 IPR000673 K10909
GO:0000156 IPR000673 K14489
GO:0000156 IPR000673 K18941
GO:0000156 IPR000673 K11641
GO:0000156 IPR000673 K07687
GO:0000156 IPR000673 K10912
GO:0000156 IPR000673 K19610
GO:0000156 IPR000673 K08083
GO:0000156 IPR000673 K06596
GO:0000156 IPR000673 K07690
GO:0000156 IPR000673 K11332
GO:0000156 IPR000673 K07661
GO:0000156 IPR000673 K11618
GO:0000156 IPR000673 K07663
GO:0000156 IPR000673 K11527
GO:0000156 IPR000673 K19082
GO:0000156 IPR000673 K07685
GO:0000156 IPR000673 K07686
GO:0000156 IPR000673 K14989
GO:0000156 IPR000673 K07689
GO:0000156 IPR000673 K07684
GO:0000156 IPR000673 K19617
GO:0000156 IPR000673 K13599
GO:0000156 IPR000673 K11521
GO:0000156 IPR000673 K18444
GO:0000175 IPR022894 K03698
GO:0000179 IPR020598 K17653
GO:0000179 IPR020598 K14191
GO:0000179 IPR020598 K15266
GO:0000179 IPR011530 K17653
GO:0000179 IPR011530 K14191
GO:0000179 IPR011530 K15266
GO:0000179 IPR020596 K17653
GO:0000179 IPR020596 K14191
GO:0000179 IPR020596 K15266
GO:0000213 IPR016690 K15323
GO:0000213 IPR016690 K01170
GO:0000213 IPR016690 K15322
GO:0000213 IPR006677 K15323
GO:0000213 IPR006677 K01170
GO:0000213 IPR006677 K15322
GO:0000250 IPR018333 K01852
GO:0000286 IPR008141 K00259
GO:0000286 IPR008141 K19244
GO:0000334 IPR010329 K00452
GO:0000774 IPR000740 K18715
GO:0000906 IPR034964 K00794
GO:0000977 IPR006628 K19485
GO:0000977 IPR033896 K19485
GO:0001228 IPR027113 K19485
GO:0001735 IPR017046 K05906
GO:0003678 IPR007693 K21502
GO:0003678 IPR007693 K22407
GO:0003678 IPR007693 K02314
GO:0003678 IPR007693 K18947
GO:0003678 IPR001161 K21502
GO:0003678 IPR001161 K22407
GO:0003678 IPR001161 K02314
GO:0003678 IPR001161 K18947
GO:0003678 IPR006554 K21502
GO:0003678 IPR006554 K22407
GO:0003678 IPR006554 K02314
GO:0003678 IPR006554 K18947
GO:0003678 IPR010285 K21502
GO:0003678 IPR010285 K22407
GO:0003678 IPR010285 K02314
GO:0003678 IPR010285 K18947
GO:0003678 IPR008047 K21502
GO:0003678 IPR008047 K22407
GO:0003678 IPR008047 K02314
GO:0003678 IPR008047 K18947
GO:0003678 IPR010339 K21502
GO:0003678 IPR010339 K22407
GO:0003678 IPR010339 K02314
GO:0003678 IPR010339 K18947
GO:0003678 IPR000212 K21502
GO:0003678 IPR000212 K22407
GO:0003678 IPR000212 K02314
GO:0003678 IPR000212 K18947
GO:0003678 IPR005259 K21502
GO:0003678 IPR005259 K22407
GO:0003678 IPR005259 K02314
GO:0003678 IPR005259 K18947
GO:0003678 IPR013020 K21502
GO:0003678 IPR013020 K22407
GO:0003678 IPR013020 K02314
GO:0003678 IPR013020 K18947
GO:0003678 IPR005160 K21502
GO:0003678 IPR005160 K22407
GO:0003678 IPR005160 K02314
GO:0003678 IPR005160 K18947
GO:0003678 IPR008050 K21502
GO:0003678 IPR008050 K22407
GO:0003678 IPR008050 K02314
GO:0003678 IPR008050 K18947
GO:0003678 IPR001945 K21502
GO:0003678 IPR001945 K22407
GO:0003678 IPR001945 K02314
GO:0003678 IPR001945 K18947
GO:0003678 IPR000085 K21502
GO:0003678 IPR000085 K22407
GO:0003678 IPR000085 K02314
GO:0003678 IPR000085 K18947
GO:0003678 IPR007694 K21502
GO:0003678 IPR007694 K22407
GO:0003678 IPR007694 K02314
GO:0003678 IPR007694 K18947
GO:0003678 IPR010614 K21502
GO:0003678 IPR010614 K22407
GO:0003678 IPR010614 K02314
GO:0003678 IPR010614 K18947
GO:0003678 IPR036185 K21502
GO:0003678 IPR036185 K22407
GO:0003678 IPR036185 K02314
GO:0003678 IPR036185 K18947
GO:0003678 IPR006293 K21502
GO:0003678 IPR006293 K22407
GO:0003678 IPR006293 K02314
GO:0003678 IPR006293 K18947
GO:0003714 IPR039774 K19495
GO:0003721 IPR003545 K11126
GO:0003724 IPR018999 K13131
GO:0003724 IPR018999 K13026
GO:0003724 IPR018999 K14811
GO:0003724 IPR018999 K13179
GO:0003724 IPR018999 K14807
GO:0003724 IPR018999 K13181
GO:0003724 IPR018999 K17678
GO:0003724 IPR018999 K17679
GO:0003724 IPR018999 K14808
GO:0003724 IPR018999 K14810
GO:0003724 IPR018999 K20099
GO:0003724 IPR018999 K05590
GO:0003724 IPR018999 K18664
GO:0003724 IPR018999 K17043
GO:0003724 IPR018999 K18994
GO:0003724 IPR018999 K17675
GO:0003724 IPR018999 K20101
GO:0003724 IPR018999 K14433
GO:0003724 IPR018999 K14806
GO:0003724 IPR018999 K14809
GO:0003724 IPR018999 K22273
GO:0003724 IPR018999 K11594
GO:0003724 IPR018999 K18692
GO:0003724 IPR018999 K03732
GO:0003724 IPR018999 K20096
GO:0003724 IPR018999 K18995
GO:0003724 IPR018999 K14805
GO:0003724 IPR018999 K12823
GO:0003724 IPR018999 K05591
GO:0003724 IPR018999 K12812
GO:0003724 IPR018999 K13025
GO:0003724 IPR018999 K12858
GO:0003724 IPR018999 K21869
GO:0003724 IPR018999 K16911
GO:0003724 IPR018999 K19466
GO:0003724 IPR018999 K05592
GO:0003724 IPR016438 K13131
GO:0003724 IPR016438 K13026
GO:0003724 IPR016438 K14811
GO:0003724 IPR016438 K13179
GO:0003724 IPR016438 K14807
GO:0003724 IPR016438 K13181
GO:0003724 IPR016438 K17678
GO:0003724 IPR016438 K17679
GO:0003724 IPR016438 K14808
GO:0003724 IPR016438 K14810
GO:0003724 IPR016438 K20099
GO:0003724 IPR016438 K05590
GO:0003724 IPR016438 K18664
GO:0003724 IPR016438 K17043
GO:0003724 IPR016438 K18994
GO:0003724 IPR016438 K17675
GO:0003724 IPR016438 K20101
GO:0003724 IPR016438 K14433
GO:0003724 IPR016438 K14806
GO:0003724 IPR016438 K14809
GO:0003724 IPR016438 K22273
GO:0003724 IPR016438 K11594
GO:0003724 IPR016438 K18692
GO:0003724 IPR016438 K03732
GO:0003724 IPR016438 K20096
GO:0003724 IPR016438 K18995
GO:0003724 IPR016438 K14805
GO:0003724 IPR016438 K12823
GO:0003724 IPR016438 K05591
GO:0003724 IPR016438 K12812
GO:0003724 IPR016438 K13025
GO:0003724 IPR016438 K12858
GO:0003724 IPR016438 K21869
GO:0003724 IPR016438 K16911
GO:0003724 IPR016438 K19466
GO:0003724 IPR016438 K05592
GO:0003743 IPR027531 K03262
GO:0003743 IPR027531 K02519
GO:0003743 IPR027531 K03253
GO:0003743 IPR027531 K03251
GO:0003743 IPR027531 K03248
GO:0003743 IPR027531 K03680
GO:0003743 IPR027531 K03258
GO:0003743 IPR027531 K02520
GO:0003743 IPR027531 K03257
GO:0003743 IPR027531 K03247
GO:0003743 IPR027531 K03250
GO:0003743 IPR027531 K03259
GO:0003743 IPR027531 K15029
GO:0003743 IPR027531 K15030
GO:0003743 IPR027531 K03245
GO:0003743 IPR027531 K03263
GO:0003743 IPR027531 K03254
GO:0003743 IPR027531 K15027
GO:0003743 IPR027531 K03240
GO:0003743 IPR027531 K03252
GO:0003743 IPR027531 K15028
GO:0003743 IPR027531 K03260
GO:0003743 IPR027531 K03246
GO:0003743 IPR027531 K03264
GO:0003743 IPR027531 K03754
GO:0003743 IPR027531 K02518
GO:0003743 IPR027531 K03249
GO:0003743 IPR027531 K03237
GO:0003743 IPR027531 K03243
GO:0003743 IPR027531 K03242
GO:0003743 IPR027531 K03241
GO:0003743 IPR027531 K03113
GO:0003743 IPR027531 K03238
GO:0003743 IPR027531 K03239
GO:0003743 IPR027531 K15026
GO:0003743 IPR027531 K03236
GO:0003743 IPR011488 K03262
GO:0003743 IPR011488 K02519
GO:0003743 IPR011488 K03253
GO:0003743 IPR011488 K03251
GO:0003743 IPR011488 K03248
GO:0003743 IPR011488 K03680
GO:0003743 IPR011488 K03258
GO:0003743 IPR011488 K02520
GO:0003743 IPR011488 K03257
GO:0003743 IPR011488 K03247
GO:0003743 IPR011488 K03250
GO:0003743 IPR011488 K03259
GO:0003743 IPR011488 K15029
GO:0003743 IPR011488 K15030
GO:0003743 IPR011488 K03245
GO:0003743 IPR011488 K03263
GO:0003743 IPR011488 K03254
GO:0003743 IPR011488 K15027
GO:0003743 IPR011488 K03240
GO:0003743 IPR011488 K03252
GO:0003743 IPR011488 K15028
GO:0003743 IPR011488 K03260
GO:0003743 IPR011488 K03246
GO:0003743 IPR011488 K03264
GO:0003743 IPR011488 K03754
GO:0003743 IPR011488 K02518
GO:0003743 IPR011488 K03249
GO:0003743 IPR011488 K03237
GO:0003743 IPR011488 K03243
GO:0003743 IPR011488 K03242
GO:0003743 IPR011488 K03241
GO:0003743 IPR011488 K03113
GO:0003743 IPR011488 K03238
GO:0003743 IPR011488 K03239
GO:0003743 IPR011488 K15026
GO:0003743 IPR011488 K03236
GO:0003743 IPR019813 K03262
GO:0003743 IPR019813 K02519
GO:0003743 IPR019813 K03253
GO:0003743 IPR019813 K03251
GO:0003743 IPR019813 K03248
GO:0003743 IPR019813 K03680
GO:0003743 IPR019813 K03258
GO:0003743 IPR019813 K02520
GO:0003743 IPR019813 K03257
GO:0003743 IPR019813 K03247
GO:0003743 IPR019813 K03250
GO:0003743 IPR019813 K03259
GO:0003743 IPR019813 K15029
GO:0003743 IPR019813 K15030
GO:0003743 IPR019813 K03245
GO:0003743 IPR019813 K03263
GO:0003743 IPR019813 K03254
GO:0003743 IPR019813 K15027
GO:0003743 IPR019813 K03240
GO:0003743 IPR019813 K03252
GO:0003743 IPR019813 K15028
GO:0003743 IPR019813 K03260
GO:0003743 IPR019813 K03246
GO:0003743 IPR019813 K03264
GO:0003743 IPR019813 K03754
GO:0003743 IPR019813 K02518
GO:0003743 IPR019813 K03249
GO:0003743 IPR019813 K03237
GO:0003743 IPR019813 K03243
GO:0003743 IPR019813 K03242
GO:0003743 IPR019813 K03241
GO:0003743 IPR019813 K03113
GO:0003743 IPR019813 K03238
GO:0003743 IPR019813 K03239
GO:0003743 IPR019813 K15026
GO:0003743 IPR019813 K03236
GO:0003743 IPR018104 K03262
GO:0003743 IPR018104 K02519
GO:0003743 IPR018104 K03253
GO:0003743 IPR018104 K03251
GO:0003743 IPR018104 K03248
GO:0003743 IPR018104 K03680
GO:0003743 IPR018104 K03258
GO:0003743 IPR018104 K02520
GO:0003743 IPR018104 K03257
GO:0003743 IPR018104 K03247
GO:0003743 IPR018104 K03250
GO:0003743 IPR018104 K03259
GO:0003743 IPR018104 K15029
GO:0003743 IPR018104 K15030
GO:0003743 IPR018104 K03245
GO:0003743 IPR018104 K03263
GO:0003743 IPR018104 K03254
GO:0003743 IPR018104 K15027
GO:0003743 IPR018104 K03240
GO:0003743 IPR018104 K03252
GO:0003743 IPR018104 K15028
GO:0003743 IPR018104 K03260
GO:0003743 IPR018104 K03246
GO:0003743 IPR018104 K03264
GO:0003743 IPR018104 K03754
GO:0003743 IPR018104 K02518
GO:0003743 IPR018104 K03249
GO:0003743 IPR018104 K03237
GO:0003743 IPR018104 K03243
GO:0003743 IPR018104 K03242
GO:0003743 IPR018104 K03241
GO:0003743 IPR018104 K03113
GO:0003743 IPR018104 K03238
GO:0003743 IPR018104 K03239
GO:0003743 IPR018104 K15026
GO:0003743 IPR018104 K03236
GO:0003743 IPR036787 K03262
GO:0003743 IPR036787 K02519
GO:0003743 IPR036787 K03253
GO:0003743 IPR036787 K03251
GO:0003743 IPR036787 K03248
GO:0003743 IPR036787 K03680
GO:0003743 IPR036787 K03258
GO:0003743 IPR036787 K02520
GO:0003743 IPR036787 K03257
GO:0003743 IPR036787 K03247
GO:0003743 IPR036787 K03250
GO:0003743 IPR036787 K03259
GO:0003743 IPR036787 K15029
GO:0003743 IPR036787 K15030
GO:0003743 IPR036787 K03245
GO:0003743 IPR036787 K03263
GO:0003743 IPR036787 K03254
GO:0003743 IPR036787 K15027
GO:0003743 IPR036787 K03240
GO:0003743 IPR036787 K03252
GO:0003743 IPR036787 K15028
GO:0003743 IPR036787 K03260
GO:0003743 IPR036787 K03246
GO:0003743 IPR036787 K03264
GO:0003743 IPR036787 K03754
GO:0003743 IPR036787 K02518
GO:0003743 IPR036787 K03249
GO:0003743 IPR036787 K03237
GO:0003743 IPR036787 K03243
GO:0003743 IPR036787 K03242
GO:0003743 IPR036787 K03241
GO:0003743 IPR036787 K03113
GO:0003743 IPR036787 K03238
GO:0003743 IPR036787 K03239
GO:0003743 IPR036787 K15026
GO:0003743 IPR036787 K03236
GO:0003743 IPR006196 K03262
GO:0003743 IPR006196 K02519
GO:0003743 IPR006196 K03253
GO:0003743 IPR006196 K03251
GO:0003743 IPR006196 K03248
GO:0003743 IPR006196 K03680
GO:0003743 IPR006196 K03258
GO:0003743 IPR006196 K02520
GO:0003743 IPR006196 K03257
GO:0003743 IPR006196 K03247
GO:0003743 IPR006196 K03250
GO:0003743 IPR006196 K03259
GO:0003743 IPR006196 K15029
GO:0003743 IPR006196 K15030
GO:0003743 IPR006196 K03245
GO:0003743 IPR006196 K03263
GO:0003743 IPR006196 K03254
GO:0003743 IPR006196 K15027
GO:0003743 IPR006196 K03240
GO:0003743 IPR006196 K03252
GO:0003743 IPR006196 K15028
GO:0003743 IPR006196 K03260
GO:0003743 IPR006196 K03246
GO:0003743 IPR006196 K03264
GO:0003743 IPR006196 K03754
GO:0003743 IPR006196 K02518
GO:0003743 IPR006196 K03249
GO:0003743 IPR006196 K03237
GO:0003743 IPR006196 K03243
GO:0003743 IPR006196 K03242
GO:0003743 IPR006196 K03241
GO:0003743 IPR006196 K03113
GO:0003743 IPR006196 K03238
GO:0003743 IPR006196 K03239
GO:0003743 IPR006196 K15026
GO:0003743 IPR006196 K03236
GO:0003743 IPR008905 K03262
GO:0003743 IPR008905 K02519
GO:0003743 IPR008905 K03253
GO:0003743 IPR008905 K03251
GO:0003743 IPR008905 K03248
GO:0003743 IPR008905 K03680
GO:0003743 IPR008905 K03258
GO:0003743 IPR008905 K02520
GO:0003743 IPR008905 K03257
GO:0003743 IPR008905 K03247
GO:0003743 IPR008905 K03250
GO:0003743 IPR008905 K03259
GO:0003743 IPR008905 K15029
GO:0003743 IPR008905 K15030
GO:0003743 IPR008905 K03245
GO:0003743 IPR008905 K03263
GO:0003743 IPR008905 K03254
GO:0003743 IPR008905 K15027
GO:0003743 IPR008905 K03240
GO:0003743 IPR008905 K03252
GO:0003743 IPR008905 K15028
GO:0003743 IPR008905 K03260
GO:0003743 IPR008905 K03246
GO:0003743 IPR008905 K03264
GO:0003743 IPR008905 K03754
GO:0003743 IPR008905 K02518
GO:0003743 IPR008905 K03249
GO:0003743 IPR008905 K03237
GO:0003743 IPR008905 K03243
GO:0003743 IPR008905 K03242
GO:0003743 IPR008905 K03241
GO:0003743 IPR008905 K03113
GO:0003743 IPR008905 K03238
GO:0003743 IPR008905 K03239
GO:0003743 IPR008905 K15026
GO:0003743 IPR008905 K03236
GO:0003743 IPR019814 K03262
GO:0003743 IPR019814 K02519
GO:0003743 IPR019814 K03253
GO:0003743 IPR019814 K03251
GO:0003743 IPR019814 K03248
GO:0003743 IPR019814 K03680
GO:0003743 IPR019814 K03258
GO:0003743 IPR019814 K02520
GO:0003743 IPR019814 K03257
GO:0003743 IPR019814 K03247
GO:0003743 IPR019814 K03250
GO:0003743 IPR019814 K03259
GO:0003743 IPR019814 K15029
GO:0003743 IPR019814 K15030
GO:0003743 IPR019814 K03245
GO:0003743 IPR019814 K03263
GO:0003743 IPR019814 K03254
GO:0003743 IPR019814 K15027
GO:0003743 IPR019814 K03240
GO:0003743 IPR019814 K03252
GO:0003743 IPR019814 K15028
GO:0003743 IPR019814 K03260
GO:0003743 IPR019814 K03246
GO:0003743 IPR019814 K03264
GO:0003743 IPR019814 K03754
GO:0003743 IPR019814 K02518
GO:0003743 IPR019814 K03249
GO:0003743 IPR019814 K03237
GO:0003743 IPR019814 K03243
GO:0003743 IPR019814 K03242
GO:0003743 IPR019814 K03241
GO:0003743 IPR019814 K03113
GO:0003743 IPR019814 K03238
GO:0003743 IPR019814 K03239
GO:0003743 IPR019814 K15026
GO:0003743 IPR019814 K03236
GO:0003743 IPR011387 K03262
GO:0003743 IPR011387 K02519
GO:0003743 IPR011387 K03253
GO:0003743 IPR011387 K03251
GO:0003743 IPR011387 K03248
GO:0003743 IPR011387 K03680
GO:0003743 IPR011387 K03258
GO:0003743 IPR011387 K02520
GO:0003743 IPR011387 K03257
GO:0003743 IPR011387 K03247
GO:0003743 IPR011387 K03250
GO:0003743 IPR011387 K03259
GO:0003743 IPR011387 K15029
GO:0003743 IPR011387 K15030
GO:0003743 IPR011387 K03245
GO:0003743 IPR011387 K03263
GO:0003743 IPR011387 K03254
GO:0003743 IPR011387 K15027
GO:0003743 IPR011387 K03240
GO:0003743 IPR011387 K03252
GO:0003743 IPR011387 K15028
GO:0003743 IPR011387 K03260
GO:0003743 IPR011387 K03246
GO:0003743 IPR011387 K03264
GO:0003743 IPR011387 K03754
GO:0003743 IPR011387 K02518
GO:0003743 IPR011387 K03249
GO:0003743 IPR011387 K03237
GO:0003743 IPR011387 K03243
GO:0003743 IPR011387 K03242
GO:0003743 IPR011387 K03241
GO:0003743 IPR011387 K03113
GO:0003743 IPR011387 K03238
GO:0003743 IPR011387 K03239
GO:0003743 IPR011387 K15026
GO:0003743 IPR011387 K03236
GO:0003743 IPR001253 K03262
GO:0003743 IPR001253 K02519
GO:0003743 IPR001253 K03253
GO:0003743 IPR001253 K03251
GO:0003743 IPR001253 K03248
GO:0003743 IPR001253 K03680
GO:0003743 IPR001253 K03258
GO:0003743 IPR001253 K02520
GO:0003743 IPR001253 K03257
GO:0003743 IPR001253 K03247
GO:0003743 IPR001253 K03250
GO:0003743 IPR001253 K03259
GO:0003743 IPR001253 K15029
GO:0003743 IPR001253 K15030
GO:0003743 IPR001253 K03245
GO:0003743 IPR001253 K03263
GO:0003743 IPR001253 K03254
GO:0003743 IPR001253 K15027
GO:0003743 IPR001253 K03240
GO:0003743 IPR001253 K03252
GO:0003743 IPR001253 K15028
GO:0003743 IPR001253 K03260
GO:0003743 IPR001253 K03246
GO:0003743 IPR001253 K03264
GO:0003743 IPR001253 K03754
GO:0003743 IPR001253 K02518
GO:0003743 IPR001253 K03249
GO:0003743 IPR001253 K03237
GO:0003743 IPR001253 K03243
GO:0003743 IPR001253 K03242
GO:0003743 IPR001253 K03241
GO:0003743 IPR001253 K03113
GO:0003743 IPR001253 K03238
GO:0003743 IPR001253 K03239
GO:0003743 IPR001253 K15026
GO:0003743 IPR001253 K03236
GO:0003743 IPR009374 K03262
GO:0003743 IPR009374 K02519
GO:0003743 IPR009374 K03253
GO:0003743 IPR009374 K03251
GO:0003743 IPR009374 K03248
GO:0003743 IPR009374 K03680
GO:0003743 IPR009374 K03258
GO:0003743 IPR009374 K02520
GO:0003743 IPR009374 K03257
GO:0003743 IPR009374 K03247
GO:0003743 IPR009374 K03250
GO:0003743 IPR009374 K03259
GO:0003743 IPR009374 K15029
GO:0003743 IPR009374 K15030
GO:0003743 IPR009374 K03245
GO:0003743 IPR009374 K03263
GO:0003743 IPR009374 K03254
GO:0003743 IPR009374 K15027
GO:0003743 IPR009374 K03240
GO:0003743 IPR009374 K03252
GO:0003743 IPR009374 K15028
GO:0003743 IPR009374 K03260
GO:0003743 IPR009374 K03246
GO:0003743 IPR009374 K03264
